in s,CH2 in V
4.3060E-06,8.4950070977E-03
4.3070E-06,8.5066514611E-03
4.3080E-06,8.5038366914E-03
4.3090E-06,8.4918032289E-03
4.3100E-06,8.4688931108E-03
4.3110E-06,8.4639740586E-03
4.3120E-06,8.4548645616E-03
4.3130E-06,8.4449606538E-03
4.3140E-06,8.4868889451E-03
4.3150E-06,8.4681296945E-03
4.3160E-06,8.4765678048E-03
4.3170E-06,8.4771366715E-03
4.3180E-06,8.4482379556E-03
4.3190E-06,8.4586287141E-03
4.3200E-06,8.4601865411E-03
4.3210E-06,8.4408884645E-03
4.3220E-06,8.4586010575E-03
4.3230E-06,8.4198890328E-03
4.3240E-06,8.4507494569E-03
4.3250E-06,8.4347539544E-03
4.3260E-06,8.4334951043E-03
4.3270E-06,8.4215212464E-03
4.3280E-06,8.4575429559E-03
4.3290E-06,8.4383211732E-03
4.3300E-06,8.4803739190E-03
4.3310E-06,8.4290657640E-03
4.3320E-06,8.4625506997E-03
4.3330E-06,8.4139524102E-03
4.3340E-06,8.4536567330E-03
4.3350E-06,8.3952446580E-03
4.3360E-06,8.4496679902E-03
4.3370E-06,8.4244795442E-03
4.3380E-06,8.4488487840E-03
4.3390E-06,8.4220729470E-03
4.3400E-06,8.4545794129E-03
4.3410E-06,8.4161325097E-03
4.3420E-06,8.4259052873E-03
4.3430E-06,8.4239965081E-03
4.3440E-06,8.4476147294E-03
4.3450E-06,8.4283977151E-03
4.3460E-06,8.4548559785E-03
4.3470E-06,8.4026799798E-03
4.3480E-06,8.4187226892E-03
4.3490E-06,8.3961659074E-03
4.3500E-06,8.4222703576E-03
4.3510E-06,8.3946986794E-03
4.3520E-06,8.3884339929E-03
4.3530E-06,8.3890586495E-03
4.3540E-06,8.4118028283E-03
4.3550E-06,8.3807025552E-03
4.3560E-06,8.3998075128E-03
4.3570E-06,8.4077191949E-03
4.3580E-06,8.4004159570E-03
4.3590E-06,8.3954444528E-03
4.3600E-06,8.3974152207E-03
4.3610E-06,8.3838987947E-03
4.3620E-06,8.3943510652E-03
4.3630E-06,8.3683052659E-03
4.3640E-06,8.3901014924E-03
4.3650E-06,8.3602986932E-03
4.3660E-06,8.3660464883E-03
4.3670E-06,8.3774433732E-03
4.3680E-06,8.3648057580E-03
4.3690E-06,8.3764510751E-03
4.3700E-06,8.3645630479E-03
4.3710E-06,8.3493681550E-03
4.3720E-06,8.3740940690E-03
4.3730E-06,8.3701363206E-03
4.3740E-06,8.3768778443E-03
4.3750E-06,8.3625250459E-03
4.3760E-06,8.3677263856E-03
4.3770E-06,8.3643012643E-03
4.3780E-06,8.3661790490E-03
4.3790E-06,8.3373723626E-03
4.3800E-06,8.3601832986E-03
4.3810E-06,8.3516188264E-03
4.3820E-06,8.3759875894E-03
4.3830E-06,8.3476901650E-03
4.3840E-06,8.3480988145E-03
4.3850E-06,8.3442578912E-03
4.3860E-06,8.3768458962E-03
4.3870E-06,8.3346105218E-03
4.3880E-06,8.3541126847E-03
4.3890E-06,8.3366175294E-03
4.3900E-06,8.3356853127E-03
4.3910E-06,8.3491988778E-03
4.3920E-06,8.3379583955E-03
4.3930E-06,8.3349500299E-03
4.3940E-06,8.3199616075E-03
4.3950E-06,8.3240914941E-03
4.3960E-06,8.3323307633E-03
4.3970E-06,8.3448739648E-03
4.3980E-06,8.3165965676E-03
4.3990E-06,8.3274613023E-03
4.4000E-06,8.3047190309E-03
4.4010E-06,8.3025642037E-03
4.4020E-06,8.3015862107E-03
4.4030E-06,8.3096519113E-03
4.4040E-06,8.3112192750E-03
4.4050E-06,8.2849655747E-03
4.4060E-06,8.3187833428E-03
4.4070E-06,8.3028784394E-03
4.4080E-06,8.3134699464E-03
4.4090E-06,8.3066669106E-03
4.4100E-06,8.2863436341E-03
4.4110E-06,8.2978492379E-03
4.4120E-06,8.3024850488E-03
4.4130E-06,8.3181825280E-03
4.4140E-06,8.2712722421E-03
4.4150E-06,8.2675786614E-03
4.4160E-06,8.2755160928E-03
4.4170E-06,8.2760606408E-03
4.4180E-06,8.2705622315E-03
4.4190E-06,8.2781754136E-03
4.4200E-06,8.2902179360E-03
4.4210E-06,8.2428970933E-03
4.4220E-06,8.2727556825E-03
4.4230E-06,8.2699914575E-03
4.4240E-06,8.2696805596E-03
4.4250E-06,8.2595673203E-03
4.4260E-06,8.2944927812E-03
4.4270E-06,8.2498541474E-03
4.4280E-06,8.2808924317E-03
4.4290E-06,8.2618041635E-03
4.4300E-06,8.2608824372E-03
4.4310E-06,8.2532864213E-03
4.4320E-06,8.2722855210E-03
4.4330E-06,8.2258430123E-03
4.4340E-06,8.2431741357E-03
4.4350E-06,8.2284627557E-03
4.4360E-06,8.2451058030E-03
4.4370E-06,8.2420082688E-03
4.4380E-06,8.2454896569E-03
4.4390E-06,8.2372565866E-03
4.4400E-06,8.2441616654E-03
4.4410E-06,8.2160225511E-03
4.4420E-06,8.2405501008E-03
4.4430E-06,8.2101669908E-03
4.4440E-06,8.2467547059E-03
4.4450E-06,8.2419448495E-03
4.4460E-06,8.2057910562E-03
4.4470E-06,8.2109990716E-03
4.4480E-06,8.2350731492E-03
4.4490E-06,8.2044754624E-03
4.4500E-06,8.2066856027E-03
4.4510E-06,8.1755085588E-03
4.4520E-06,8.1948791146E-03
4.4530E-06,8.1910420060E-03
4.4540E-06,8.1852007508E-03
4.4550E-06,8.2154026628E-03
4.4560E-06,8.1940603852E-03
4.4570E-06,8.1856914163E-03
4.4580E-06,8.1962867379E-03
4.4590E-06,8.1712990403E-03
4.4600E-06,8.1952033639E-03
4.4610E-06,8.1822281480E-03
4.4620E-06,8.1907640100E-03
4.4630E-06,8.2218747735E-03
4.4640E-06,8.2188015580E-03
4.4650E-06,8.2197886109E-03
4.4660E-06,8.2038250566E-03
4.4670E-06,8.1756640077E-03
4.4680E-06,8.2134900689E-03
4.4690E-06,8.1686144471E-03
4.4700E-06,8.2152586579E-03
4.4710E-06,8.2082782388E-03
4.4720E-06,8.2120419145E-03
4.4730E-06,8.1914673448E-03
4.4740E-06,8.2003412843E-03
4.4750E-06,8.1874790788E-03
4.4760E-06,8.1735635400E-03
4.4770E-06,8.1805182099E-03
4.4780E-06,8.1865783334E-03
4.4790E-06,8.1666188836E-03
4.4800E-06,8.1726351380E-03
4.4810E-06,8.1720815301E-03
4.4820E-06,8.1711216569E-03
4.4830E-06,8.1866126657E-03
4.4840E-06,8.1538448930E-03
4.4850E-06,8.1803866029E-03
4.4860E-06,8.1557579637E-03
4.4870E-06,8.1661110520E-03
4.4880E-06,8.1647201180E-03
4.4890E-06,8.1400452256E-03
4.4900E-06,8.1537929177E-03
4.4910E-06,8.1675992608E-03
4.4920E-06,8.1599946618E-03
4.4930E-06,8.1499786973E-03
4.4940E-06,8.1456342340E-03
4.4950E-06,8.1594343781E-03
4.4960E-06,8.1719413400E-03
4.4970E-06,8.1648092866E-03
4.4980E-06,8.1600156426E-03
4.4990E-06,8.1720915437E-03
4.5000E-06,8.1600132585E-03
4.5010E-06,8.1487870812E-03
4.5020E-06,8.1597500443E-03
4.5030E-06,8.1701889634E-03
4.5040E-06,8.1586504579E-03
4.5050E-06,8.1639161706E-03
4.5060E-06,8.1617484689E-03
4.5070E-06,8.1602717042E-03
4.5080E-06,8.1653309464E-03
4.5090E-06,8.1528545022E-03
4.5100E-06,8.1450663209E-03
4.5110E-06,8.1407628655E-03
4.5120E-06,8.1314192414E-03
4.5130E-06,8.1690016389E-03
4.5140E-06,8.1168933511E-03
4.5150E-06,8.1615901589E-03
4.5160E-06,8.1276436448E-03
4.5170E-06,8.1359387040E-03
4.5180E-06,8.1394835114E-03
4.5190E-06,8.1237917542E-03
4.5200E-06,8.1212010980E-03
4.5210E-06,8.1308742166E-03
4.5220E-06,8.1296125054E-03
4.5230E-06,8.1319099069E-03
4.5240E-06,8.1232381463E-03
4.5250E-06,8.1305680871E-03
4.5260E-06,8.1098399758E-03
4.5270E-06,8.1188340783E-03
4.5280E-06,8.1162353158E-03
4.5290E-06,8.0987783074E-03
4.5300E-06,8.1337714791E-03
4.5310E-06,8.1177311540E-03
4.5320E-06,8.1236024499E-03
4.5330E-06,8.1035175920E-03
4.5340E-06,8.1122723222E-03
4.5350E-06,8.0960317254E-03
4.5360E-06,8.1064887643E-03
4.5370E-06,8.1167250276E-03
4.5380E-06,8.0747709870E-03
4.5390E-06,8.1173840165E-03
4.5400E-06,8.0834494233E-03
4.5410E-06,8.1028643250E-03
4.5420E-06,8.0943422914E-03
4.5430E-06,8.0941248536E-03
4.5440E-06,8.0946102738E-03
4.5450E-06,8.1073065400E-03
4.5460E-06,8.0921879411E-03
4.5470E-06,8.1023846269E-03
4.5480E-06,8.1110091805E-03
4.5490E-06,8.1033897996E-03
4.5500E-06,8.1097331643E-03
4.5510E-06,8.0799666047E-03
4.5520E-06,8.1022935510E-03
4.5530E-06,8.1010246873E-03
4.5540E-06,8.0886989236E-03
4.5550E-06,8.1056361794E-03
4.5560E-06,8.0585957170E-03
4.5570E-06,8.0802116990E-03
4.5580E-06,8.0822878480E-03
4.5590E-06,8.0679731965E-03
4.5600E-06,8.0780101418E-03
4.5610E-06,8.0787249207E-03
4.5620E-06,8.0791454911E-03
4.5630E-06,8.0661922097E-03
4.5640E-06,8.0450010896E-03
4.5650E-06,8.0711064935E-03
4.5660E-06,8.0609446168E-03
4.5670E-06,8.0626745820E-03
4.5680E-06,8.0680242181E-03
4.5690E-06,8.0478935838E-03
4.5700E-06,8.0703855157E-03
4.5710E-06,8.0884070992E-03
4.5720E-06,8.0750728250E-03
4.5730E-06,8.0616636872E-03
4.5740E-06,8.0614967942E-03
4.5750E-06,8.0421219468E-03
4.5760E-06,8.0612884164E-03
4.5770E-06,8.0577569604E-03
4.5780E-06,8.0332847238E-03
4.5790E-06,8.0336189866E-03
4.5800E-06,8.0501599908E-03
4.5810E-06,8.0376182199E-03
4.5820E-06,8.0403204560E-03
4.5830E-06,8.0480976701E-03
4.5840E-06,8.0499210954E-03
4.5850E-06,8.0381994843E-03
4.5860E-06,8.0311976075E-03
4.5870E-06,8.0434704423E-03
4.5880E-06,8.0405078530E-03
4.5890E-06,8.0190783143E-03
4.5900E-06,8.0520711541E-03
4.5910E-06,8.0645342469E-03
4.5920E-06,8.0315237641E-03
4.5930E-06,8.0195875764E-03
4.5940E-06,8.0239420533E-03
4.5950E-06,8.0100503564E-03
4.5960E-06,8.0539432168E-03
4.5970E-06,8.0044437051E-03
4.5980E-06,8.0361033082E-03
4.5990E-06,8.0374980569E-03
4.6000E-06,8.0117722154E-03
4.6010E-06,8.0412779450E-03
4.6020E-06,8.0227804780E-03
4.6030E-06,8.0233393312E-03
4.6040E-06,7.9914641976E-03
4.6050E-06,8.0103526711E-03
4.6060E-06,8.0179653764E-03
4.6070E-06,8.0070939660E-03
4.6080E-06,7.9888158441E-03
4.6090E-06,8.0248094201E-03
4.6100E-06,7.9997249246E-03
4.6110E-06,7.9868331552E-03
4.6120E-06,7.9961991906E-03
4.6130E-06,7.9916425347E-03
4.6140E-06,8.0037146211E-03
4.6150E-06,8.0095310807E-03
4.6160E-06,7.9756394029E-03
4.6170E-06,7.9778323770E-03
4.6180E-06,7.9711290002E-03
4.6190E-06,7.9685221314E-03
4.6200E-06,7.9567180276E-03
4.6210E-06,7.9591122270E-03
4.6220E-06,7.9615045190E-03
4.6230E-06,7.9644160867E-03
4.6240E-06,7.9606142640E-03
4.6250E-06,7.9614792466E-03
4.6260E-06,7.9554758668E-03
4.6270E-06,7.9346905351E-03
4.6280E-06,7.9423213601E-03
4.6290E-06,7.9263187051E-03
4.6300E-06,7.9096012712E-03
4.6310E-06,7.9623523355E-03
4.6320E-06,7.9232569337E-03
4.6330E-06,7.9431548715E-03
4.6340E-06,7.9186416268E-03
4.6350E-06,7.9288855195E-03
4.6360E-06,7.9309092164E-03
4.6370E-06,7.9321394563E-03
4.6380E-06,7.9275112748E-03
4.6390E-06,7.9223337770E-03
4.6400E-06,7.9578123689E-03
4.6410E-06,7.9074826837E-03
4.6420E-06,7.9339118600E-03
4.6430E-06,7.9103384614E-03
4.6440E-06,7.9122348428E-03
4.6450E-06,7.9281087518E-03
4.6460E-06,7.9046202302E-03
4.6470E-06,7.9310331941E-03
4.6480E-06,7.8999329209E-03
4.6490E-06,7.9336495996E-03
4.6500E-06,7.8663468957E-03
4.6510E-06,7.9387117028E-03
4.6520E-06,7.9127097726E-03
4.6530E-06,7.9238501191E-03
4.6540E-06,7.8771453500E-03
4.6550E-06,7.8922834992E-03
4.6560E-06,7.8790107369E-03
4.6570E-06,7.9026923776E-03
4.6580E-06,7.8800626397E-03
4.6590E-06,7.9194417596E-03
4.6600E-06,7.8747850060E-03
4.6610E-06,7.8896580338E-03
4.6620E-06,7.8974919915E-03
4.6630E-06,7.9042435288E-03
4.6640E-06,7.8827705979E-03
4.6650E-06,7.8900838494E-03
4.6660E-06,7.9019008279E-03
4.6670E-06,7.8763790727E-03
4.6680E-06,7.8649602532E-03
4.6690E-06,7.8843498826E-03
4.6700E-06,7.8623881936E-03
4.6710E-06,7.8813286424E-03
4.6720E-06,7.8818178773E-03
4.6730E-06,7.8660445809E-03
4.6740E-06,7.8638101220E-03
4.6750E-06,7.8707047105E-03
4.6760E-06,7.8736310601E-03
4.6770E-06,7.8363538384E-03
4.6780E-06,7.8434644341E-03
4.6790E-06,7.8384810090E-03
4.6800E-06,7.8561807275E-03
4.6810E-06,7.8524342179E-03
4.6820E-06,7.8666320443E-03
4.6830E-06,7.8133931756E-03
4.6840E-06,7.8414726853E-03
4.6850E-06,7.8395267129E-03
4.6860E-06,7.8367086053E-03
4.6870E-06,7.8236542344E-03
4.6880E-06,7.8328595757E-03
4.6890E-06,7.8285256028E-03
4.6900E-06,7.8523522019E-03
4.6910E-06,7.8001695275E-03
4.6920E-06,7.8460493684E-03
4.6930E-06,7.8308382630E-03
4.6940E-06,7.8481522202E-03
4.6950E-06,7.8352876306E-03
4.6960E-06,7.8203983903E-03
4.6970E-06,7.8053103089E-03
4.6980E-06,7.8461294770E-03
4.6990E-06,7.8220348954E-03
4.7000E-06,7.8480258584E-03
4.7010E-06,7.8324733377E-03
4.7020E-06,7.8301334977E-03
4.7030E-06,7.8216486573E-03
4.7040E-06,7.8347373605E-03
4.7050E-06,7.8276506066E-03
4.7060E-06,7.8311572671E-03
4.7070E-06,7.8075695634E-03
4.7080E-06,7.7791166902E-03
4.7090E-06,7.7958455682E-03
4.7100E-06,7.7810903192E-03
4.7110E-06,7.8161554933E-03
4.7120E-06,7.8177109361E-03
4.7130E-06,7.8159475923E-03
4.7140E-06,7.7805257440E-03
4.7150E-06,7.8077059388E-03
4.7160E-06,7.7874532342E-03
4.7170E-06,7.7746492028E-03
4.7180E-06,7.7598281503E-03
4.7190E-06,7.7689376473E-03
4.7200E-06,7.7582331300E-03
4.7210E-06,7.7854667306E-03
4.7220E-06,7.7678189874E-03
4.7230E-06,7.7678824067E-03
4.7240E-06,7.7538366914E-03
4.7250E-06,7.7594423890E-03
4.7260E-06,7.7698355317E-03
4.7270E-06,7.7431793809E-03
4.7280E-06,7.7513185143E-03
4.7290E-06,7.7360377908E-03
4.7300E-06,7.7595210671E-03
4.7310E-06,7.7529826760E-03
4.7320E-06,7.7485662103E-03
4.7330E-06,7.7312918305E-03
4.7340E-06,7.7597017884E-03
4.7350E-06,7.7378874421E-03
4.7360E-06,7.7533069253E-03
4.7370E-06,7.7396445870E-03
4.7380E-06,7.7174630761E-03
4.7390E-06,7.7276578546E-03
4.7400E-06,7.7222929597E-03
4.7410E-06,7.7256494164E-03
4.7420E-06,7.7448459268E-03
4.7430E-06,7.7204528451E-03
4.7440E-06,7.7316170335E-03
4.7450E-06,7.7118116021E-03
4.7460E-06,7.7398806214E-03
4.7470E-06,7.6933174729E-03
4.7480E-06,7.7058578134E-03
4.7490E-06,7.7081900239E-03
4.7500E-06,7.7222643495E-03
4.7510E-06,7.7038984895E-03
4.7520E-06,7.7306199670E-03
4.7530E-06,7.6934657693E-03
4.7540E-06,7.7115321755E-03
4.7550E-06,7.6857581735E-03
4.7560E-06,7.7186432481E-03
4.7570E-06,7.7057242990E-03
4.7580E-06,7.7163344026E-03
4.7590E-06,7.6829410195E-03
4.7600E-06,7.7046790719E-03
4.7610E-06,7.6872454286E-03
4.7620E-06,7.7018733621E-03
4.7630E-06,7.6923595071E-03
4.7640E-06,7.7101288438E-03
4.7650E-06,7.6429806352E-03
4.7660E-06,7.6830578446E-03
4.7670E-06,7.6580429673E-03
4.7680E-06,7.6909218431E-03
4.7690E-06,7.6731863618E-03
4.7700E-06,7.7069273591E-03
4.7710E-06,7.6689534783E-03
4.7720E-06,7.6763277650E-03
4.7730E-06,7.6586180329E-03
4.7740E-06,7.6868196130E-03
4.7750E-06,7.6609550118E-03
4.7760E-06,7.6667228341E-03
4.7770E-06,7.6611042619E-03
4.7780E-06,7.6643953919E-03
4.7790E-06,7.6489325166E-03
4.7800E-06,7.6623163819E-03
4.7810E-06,7.6784163117E-03
4.7820E-06,7.6528845429E-03
4.7830E-06,7.6637869477E-03
4.7840E-06,7.6419067979E-03
4.7850E-06,7.6642485261E-03
4.7860E-06,7.6418529153E-03
4.7870E-06,7.6789160371E-03
4.7880E-06,7.6614142060E-03
4.7890E-06,7.6595678926E-03
4.7900E-06,7.6436911225E-03
4.7910E-06,7.6316609979E-03
4.7920E-06,7.6398649812E-03
4.7930E-06,7.6290441155E-03
4.7940E-06,7.6595802903E-03
4.7950E-06,7.6380553842E-03
4.7960E-06,7.6612654328E-03
4.7970E-06,7.6432252526E-03
4.7980E-06,7.6515970826E-03
4.7990E-06,7.6550651193E-03
4.8000E-06,7.6419873834E-03
4.8010E-06,7.6550140977E-03
4.8020E-06,7.6620092988E-03
4.8030E-06,7.6558061242E-03
4.8040E-06,7.6726203561E-03
4.8050E-06,7.6126962304E-03
4.8060E-06,7.6388064027E-03
4.8070E-06,7.6323776841E-03
4.8080E-06,7.6062665582E-03
4.8090E-06,7.6054959893E-03
4.8100E-06,7.6156216264E-03
4.8110E-06,7.6127091050E-03
4.8120E-06,7.5979424119E-03
4.8130E-06,7.6076617837E-03
4.8140E-06,7.6259136796E-03
4.8150E-06,7.5918326974E-03
4.8160E-06,7.6270151734E-03
4.8170E-06,7.6048408151E-03
4.8180E-06,7.6087160707E-03
4.8190E-06,7.6067634225E-03
4.8200E-06,7.6094713807E-03
4.8210E-06,7.6014114022E-03
4.8220E-06,7.6178408265E-03
4.8230E-06,7.5679584146E-03
4.8240E-06,7.6001806855E-03
4.8250E-06,7.5711117387E-03
4.8260E-06,7.5672550797E-03
4.8270E-06,7.5529957414E-03
4.8280E-06,7.5598769784E-03
4.8290E-06,7.5656233430E-03
4.8300E-06,7.5723562837E-03
4.8310E-06,7.5750861764E-03
4.8320E-06,7.5911403298E-03
4.8330E-06,7.5764127374E-03
4.8340E-06,7.5688114762E-03
4.8350E-06,7.5639291406E-03
4.8360E-06,7.5700140595E-03
4.8370E-06,7.5539537072E-03
4.8380E-06,7.5519157052E-03
4.8390E-06,7.5521708131E-03
4.8400E-06,7.5634337068E-03
4.8410E-06,7.5557127595E-03
4.8420E-06,7.5629082322E-03
4.8430E-06,7.5120864511E-03
4.8440E-06,7.5389056802E-03
4.8450E-06,7.5285707116E-03
4.8460E-06,7.5456896424E-03
4.8470E-06,7.5306831002E-03
4.8480E-06,7.5533958077E-03
4.8490E-06,7.5630336404E-03
4.8500E-06,7.5423403382E-03
4.8510E-06,7.5244479775E-03
4.8520E-06,7.5481567979E-03
4.8530E-06,7.5368180871E-03
4.8540E-06,7.5423393846E-03
4.8550E-06,7.5324302316E-03
4.8560E-06,7.5349484086E-03
4.8570E-06,7.5395737290E-03
4.8580E-06,7.5241633058E-03
4.8590E-06,7.5183706880E-03
4.8600E-06,7.5283303857E-03
4.8610E-06,7.5100317597E-03
4.8620E-06,7.4950900674E-03
4.8630E-06,7.4767556787E-03
4.8640E-06,7.4829187989E-03
4.8650E-06,7.5070386529E-03
4.8660E-06,7.5139523149E-03
4.8670E-06,7.4897995591E-03
4.8680E-06,7.5491772294E-03
4.8690E-06,7.5046759248E-03
4.8700E-06,7.4981775880E-03
4.8710E-06,7.4972415566E-03
4.8720E-06,7.5085535645E-03
4.8730E-06,7.4862585664E-03
4.8740E-06,7.5044174790E-03
4.8750E-06,7.4773188233E-03
4.8760E-06,7.4802990556E-03
4.8770E-06,7.4621353745E-03
4.8780E-06,7.4794293046E-03
4.8790E-06,7.4597087502E-03
4.8800E-06,7.4646897912E-03
4.8810E-06,7.4825525880E-03
4.8820E-06,7.4726491570E-03
4.8830E-06,7.4541497827E-03
4.8840E-06,7.4524288774E-03
4.8850E-06,7.4877606034E-03
4.8860E-06,7.4551702142E-03
4.8870E-06,7.4687624574E-03
4.8880E-06,7.4564505219E-03
4.8890E-06,7.4565930963E-03
4.8900E-06,7.4536929727E-03
4.8910E-06,7.4526215196E-03
4.8920E-06,7.4664211869E-03
4.8930E-06,7.4546537995E-03
4.8940E-06,7.4551697373E-03
4.8950E-06,7.4667702317E-03
4.8960E-06,7.4299469590E-03
4.8970E-06,7.4547992349E-03
4.8980E-06,7.4469543099E-03
4.8990E-06,7.4615421891E-03
4.9000E-06,7.4605641961E-03
4.9010E-06,7.4716115594E-03
4.9020E-06,7.4667955041E-03
4.9030E-06,7.4526377320E-03
4.9040E-06,7.4235358834E-03
4.9050E-06,7.4453869462E-03
4.9060E-06,7.4501548409E-03
4.9070E-06,7.4639154077E-03
4.9080E-06,7.4428144097E-03
4.9090E-06,7.4726453424E-03
4.9100E-06,7.4391008019E-03
4.9110E-06,7.4719415307E-03
4.9120E-06,7.4461117387E-03
4.9130E-06,7.4638457894E-03
4.9140E-06,7.4404616952E-03
4.9150E-06,7.4601407647E-03
4.9160E-06,7.4746790528E-03
4.9170E-06,7.4464016557E-03
4.9180E-06,7.4380756021E-03
4.9190E-06,7.4161482453E-03
4.9200E-06,7.4656630158E-03
4.9210E-06,7.4174590707E-03
4.9220E-06,7.4507279992E-03
4.9230E-06,7.4453626275E-03
4.9240E-06,7.4465413690E-03
4.9250E-06,7.4077654481E-03
4.9260E-06,7.4261170030E-03
4.9270E-06,7.3986964822E-03
4.9280E-06,7.4529924989E-03
4.9290E-06,7.4319086671E-03
